MatchHistory,League,Season,Year,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupportChamp,redSupport
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001180113?gameHash=74539c15384418b4,North_America,Summer_Season,2015,TSM,1,0,NME,35,Dyrus,Rumble,Santorin,Sejuani,Bjergsen,Viktor,WildTurtle,Sivir,Lustboy,Alistar,Flaresz,Hecarim,Trashy,Evelynn,Innox,Kassadin,otter,Kalista,Morgana,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001180122?gameHash=55acf0acb737ca95,North_America,Summer_Season,2015,TDK,0,1,GV,43,Seraph,Vladimir,Kez,Gragas,Bischu,Viktor,Lattman,Lucian,Baby,Thresh,Hauntzer,Hecarim,Move,LeeSin,Keane,Malphite,Altec,Jinx,Alistar,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200019?gameHash=de9772358b74ebeb,North_America,Summer_Season,2015,NME,0,1,TL,33,Flaresz,Irelia,Trashy,Gragas,Innox,Varus,otter,Corki,Bodydrop,Nautilus,Quas,Ryze,IWDominate,RekSai,FeniX,Azir,Piglet,Kalista,Thresh,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200024?gameHash=525b0cebe7826c61,North_America,Summer_Season,2015,C9,0,1,GV,36,Balls,Ryze,Meteos,Sejuani,Incarnati0n,Viktor,Sneaky,Ezreal,LemonNation,Nautilus,Hauntzer,Maokai,Move,RekSai,Keane,TwistedFate,Altec,Sivir,Thresh,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200033?gameHash=037bf9c7473334ac,North_America,Summer_Season,2015,TSM,1,0,TIP,43,Dyrus,Gnar,Santorin,RekSai,Bjergsen,Leblanc,WildTurtle,Vayne,Lustboy,Annie,Impact,Rumble,Rush,LeeSin,XiaoWeiXiao,Azir,Apollo,Sivir,Thresh,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200041?gameHash=fd70f3c7f0ef609b,North_America,Summer_Season,2015,T8,0,1,CLG,38,CaliTrlolz8,Maokai,Porpoise8,Sejuani,Slooshi8,Ziggs,Nien,Kalista,Dodo8,Nautilus,ZionSpartan,Rumble,Xmithie,RekSai,Pobelter,Varus,Doublelift,Sivir,Thresh,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200052?gameHash=777e678b521201b8,North_America,Summer_Season,2015,DIG,1,0,TDK,50,Gamsu,Ryze,Azingy,Zac,Shiphtur,Azir,CoreJJ,Kalista,KiWiKiD,Morgana,Seraph,Irelia,Kez,Gragas,Bischu,Varus,Lattman,Corki,Nautilus,Baby
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200067?gameHash=b9e59980115f03d2,North_America,Summer_Season,2015,C9,0,1,TIP,37,Balls,Maokai,Meteos,Gragas,Incarnati0n,Azir,Sneaky,Lucian,LemonNation,Nautilus,Impact,Rumble,Rush,Sejuani,XiaoWeiXiao,Leblanc,Apollo,Sivir,Janna,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200073?gameHash=b06276841c624ef9,North_America,Summer_Season,2015,TL,0,1,GV,33,Quas,Maokai,IWDominate,RekSai,FeniX,Cassiopeia,Piglet,Vayne,Xpecial,Janna,Hauntzer,Ryze,Move,JarvanIV,Keane,Urgot,Altec,Sivir,Alistar,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200078?gameHash=f29e4aebf583c0ae,North_America,Summer_Season,2015,CLG,0,1,TSM,40,ZionSpartan,Maokai,Xmithie,LeeSin,Pobelter,Azir,Doublelift,Kalista,aphromoo,Nautilus,Dyrus,Gnar,Santorin,RekSai,Bjergsen,Leblanc,WildTurtle,Sivir,Bard,Lustboy
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200083?gameHash=095f04e06c7fe592,North_America,Summer_Season,2015,TDK,0,1,NME,48,Seraph,Rumble,Kez,Sejuani,Bischu,Orianna,Lattman,Ashe,Smoothie,Thresh,Flaresz,Irelia,Trashy,Gragas,Innox,Leblanc,otter,Kalista,Bard,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001200090?gameHash=df0fb2ba5ee9d4c6,North_America,Summer_Season,2015,T8,0,1,DIG,44,CaliTrlolz8,Rumble,Porpoise8,RekSai,Slooshi8,Azir,Nien,Sivir,Dodo8,Nautilus,Gamsu,Gnar,Azingy,Zac,Shiphtur,KogMaw,CoreJJ,Ezreal,Thresh,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210086?gameHash=80e7bfda914fd0c9,North_America,Summer_Season,2015,NME,0,1,T8,39,Flaresz,Gnar,Trashy,RekSai,Innox,Ekko,otter,Sivir,Bodydrop,Janna,CaliTrlolz8,Hecarim,Porpoise8,Nunu,Slooshi8,Azir,Nien,Jinx,Thresh,Dodo8
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210093?gameHash=3420cf4d13a780eb,North_America,Summer_Season,2015,TSM,0,1,DIG,44,Dyrus,Hecarim,Santorin,Gragas,Bjergsen,Ekko,WildTurtle,Kalista,Lustboy,Bard,Gamsu,Fizz,Helios,RekSai,Shiphtur,KogMaw,CoreJJ,Sivir,Morgana,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210098?gameHash=06368b209802df9f,North_America,Summer_Season,2015,TL,1,0,C9,40,Quas,Hecarim,IWDominate,Ekko,FeniX,Leblanc,Piglet,Corki,Xpecial,Alistar,Balls,Fizz,Meteos,Nunu,Incarnati0n,Azir,Sneaky,Lucian,Nautilus,LemonNation
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210107?gameHash=0a832eea1bca60d1,North_America,Summer_Season,2015,TIP,1,0,TDK,30,Impact,Maokai,Rush,LeeSin,XiaoWeiXiao,Leblanc,Apollo,Sivir,Adrian,Alistar,Seraph,DrMundo,Kez,Nidalee,Bischu,Viktor,Lattman,Lucian,Janna,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210113?gameHash=7a5200c24e86c2f0,North_America,Summer_Season,2015,GV,0,1,CLG,31,Hauntzer,Hecarim,Move,JarvanIV,Keane,Rumble,Altec,Sivir,Bunny FuFuu,Alistar,ZionSpartan,Ekko,Xmithie,Gragas,Pobelter,Lulu,Doublelift,Ashe,Bard,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210125?gameHash=abdb717d8fc0a2fa,North_America,Summer_Season,2015,C9,1,0,T8,31,Balls,Maokai,Meteos,Gragas,Incarnati0n,Varus,Sneaky,Jinx,LemonNation,Karma,CaliTrlolz8,Fizz,Porpoise8,Nunu,Slooshi8,Azir,Nien,Corki,Alistar,Dodo8
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210129?gameHash=58b826f6b546ad66,North_America,Summer_Season,2015,TSM,1,0,TDK,48,Dyrus,Rumble,Santorin,RekSai,Bjergsen,Ekko,WildTurtle,Kalista,Lustboy,Annie,Seraph,Vladimir,Kez,Gragas,Bischu,Yasuo,Lattman,Corki,Malphite,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210134?gameHash=6a76db40b8416e0b,North_America,Summer_Season,2015,TIP,0,1,TL,36,Impact,Rumble,Rush,LeeSin,XiaoWeiXiao,Kassadin,Apollo,Kalista,Adrian,Annie,Quas,Hecarim,IWDominate,Sejuani,FeniX,Leblanc,Piglet,Tristana,Nautilus,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210139?gameHash=778895bd05d45d7b,North_America,Summer_Season,2015,DIG,0,1,GV,36,Gamsu,Maokai,Helios,RekSai,Shiphtur,Azir,CoreJJ,Kalista,KiWiKiD,Annie,Hauntzer,Rumble,Move,Gragas,Keane,JarvanIV,Altec,Tristana,Nautilus,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001210144?gameHash=00bad4da4d94bdbf,North_America,Summer_Season,2015,CLG,1,0,NME,49,ZionSpartan,Gnar,Xmithie,Nunu,Pobelter,Azir,Doublelift,Sivir,aphromoo,Bard,Flaresz,Hecarim,Trashy,RekSai,Innox,Xerath,otter,Vayne,Janna,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220085?gameHash=5d1162b65434147d,North_America,Summer_Season,2015,DIG,1,0,TIP,40,Gamsu,Hecarim,Helios,XinZhao,Shiphtur,TwistedFate,CoreJJ,Corki,KiWiKiD,Alistar,Impact,Ekko,Rush,RekSai,XiaoWeiXiao,Varus,Apollo,Graves,Janna,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220097?gameHash=c970fe797f7c7fbc,North_America,Summer_Season,2015,TDK,0,1,CLG,39,Seraph,Rumble,Kez,RekSai,mancloud,Azir,Lattman,Corki,Smoothie,Nautilus,ZionSpartan,Gnar,Xmithie,Gragas,Pobelter,KogMaw,Doublelift,Kalista,Alistar,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220119?gameHash=f64575c2b892654a,North_America,Summer_Season,2015,TL,0,1,TSM,42,Quas,Rumble,IWDominate,Sejuani,FeniX,Jayce,Piglet,Kalista,Xpecial,Annie,Dyrus,Gnar,Santorin,RekSai,Bjergsen,Azir,WildTurtle,Corki,Alistar,Lustboy
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220147?gameHash=970d17934a27fde4,North_America,Summer_Season,2015,GV,1,0,T8,34,Hauntzer,Ekko,Move,RekSai,Keane,Urgot,Altec,Vayne,Bunny FuFuu,Thresh,CaliTrlolz8,Hecarim,Porpoise8,Gragas,Goldenglue,Viktor,Nien8,Sivir,Nautilus,Dodo8
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220154?gameHash=ce71491688291223,North_America,Summer_Season,2015,NME,1,0,C9,36,Flaresz,Rumble,Trashy,Sejuani,Innox,Jayce,otter,Jinx,Bodydrop,Annie,Balls,Maokai,Meteos,Nidalee,Incarnati0n,Azir,Sneaky,Sivir,Thresh,LemonNation
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230142?gameHash=3cbf3856b7ccd72e,North_America,Summer_Season,2015,T8,1,0,TDK,51,CaliTrlolz8,Rumble,Porpoise8,Gragas,Goldenglue,Varus,Nien8,Kalista,Dodo8,Thresh,Seraph,Irelia,Kez,Evelynn,mancloud,Azir,Lattman,Corki,Alistar,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230143?gameHash=4ff786778f478000,North_America,Summer_Season,2015,GV,0,1,TSM,48,Hauntzer,Rumble,Move,XinZhao,Keane,Urgot,Altec,Tristana,Bunny FuFuu,Thresh,Dyrus,Gnar,Santorin,RekSai,Bjergsen,Azir,WildTurtle,Kalista,Annie,Lustboy
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230150?gameHash=73672037cba176d3,North_America,Summer_Season,2015,CLG,1,0,C9,48,ZionSpartan,Gnar,Xmithie,RekSai,Pobelter,KogMaw,Doublelift,Ashe,aphromoo,Alistar,Balls,Fizz,Meteos,Ekko,Incarnati0n,Azir,Sneaky,Sivir,Nautilus,LemonNation
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230162?gameHash=d68901bc63a8ff8d,North_America,Summer_Season,2015,NME,0,1,TIP,36,Flaresz,Hecarim,Trashy,RekSai,Innox,Nidalee,otter,Kalista,Bodydrop,Thresh,Impact,Rumble,Rush,Gragas,XiaoWeiXiao,Yasuo,Apollo,Corki,Nautilus,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230170?gameHash=97582812c668144d,North_America,Summer_Season,2015,TL,0,1,DIG,54,Quas,Rumble,IWDominate,Sejuani,FeniX,Jayce,Piglet,Kalista,Xpecial,Thresh,Gamsu,JarvanIV,Helios,RekSai,Shiphtur,Lulu,CoreJJ,Corki,Nautilus,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220243?gameHash=c778eada78a5eaf1,North_America,Summer_Season,2015,TIP,0,1,GV,44,Impact,Maokai,Rush,Nocturne,XiaoWeiXiao,Kassadin,Apollo,Sivir,Adrian,Nautilus,Hauntzer,Rumble,Move,Evelynn,Keane,Hecarim,Altec,Jinx,Thresh,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220254?gameHash=33635d04462c738e,North_America,Summer_Season,2015,TL,1,0,CLG,37,Quas,Sion,IWDominate,Ekko,FeniX,Azir,Piglet,Sivir,Xpecial,Annie,ZionSpartan,Gnar,Xmithie,Evelynn,Pobelter,TwistedFate,Doublelift,Ashe,Bard,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220266?gameHash=8749306da4ce243b,North_America,Summer_Season,2015,TSM,1,0,T8,41,Dyrus,Gnar,Santorin,JarvanIV,Bjergsen,Azir,WildTurtle,Kalista,Lustboy,Thresh,CaliTrlolz8,Shen,Porpoise8,Nocturne,Goldenglue,Viktor,Nien8,Sivir,Annie,Dodo8
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220272?gameHash=ef1053869a9b125d,North_America,Summer_Season,2015,C9,1,0,TDK,38,Balls,Fizz,Meteos,RekSai,Incarnati0n,Viktor,Sneaky,Ashe,LemonNation,Annie,Seraph,Gnar,Kez,Ekko,mancloud,Azir,Lattman,Sivir,Thresh,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001220279?gameHash=0364e2e542b777a4,North_America,Summer_Season,2015,DIG,1,0,NME,30,Gamsu,Hecarim,Helios,RekSai,Shiphtur,Azir,CoreJJ,Sivir,KiWiKiD,Nautilus,Flaresz,Rumble,Trashy,Sejuani,Innox,Jayce,otter,Jinx,Annie,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230233?gameHash=fecc2f4104a950b3,North_America,Summer_Season,2015,GV,1,0,TL,49,Hauntzer,Hecarim,Move,Gragas,Keane,Orianna,Altec,Sivir,Bunny FuFuu,Janna,Quas,Gnar,IWDominate,RekSai,FeniX,Viktor,Piglet,Vayne,Alistar,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230235?gameHash=82225baf029a31c7,North_America,Summer_Season,2015,TIP,1,0,C9,29,Impact,Maokai,Rush,LeeSin,XiaoWeiXiao,Orianna,Apollo,Sivir,Adrian,Alistar,Balls,Rumble,Meteos,Nocturne,Incarnati0n,Viktor,Sneaky,Jinx,Annie,LemonNation
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230243?gameHash=55d98f5310ec170a,North_America,Summer_Season,2015,TSM,1,0,CLG,39,Dyrus,Rumble,Santorin,JarvanIV,Bjergsen,Azir,WildTurtle,Tristana,Lustboy,Alistar,ZionSpartan,Gnar,Xmithie,Evelynn,Pobelter,KogMaw,Doublelift,Sivir,Thresh,aphromoo
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230254?gameHash=3a0687fef919f99b,North_America,Summer_Season,2015,TDK,1,0,DIG,36,Seraph,Vladimir,Kez,Gragas,Ninja,Viktor,Emperor,Sivir,Smoothie,Nautilus,Gamsu,Hecarim,Helios,RekSai,Shiphtur,Azir,CoreJJ,Corki,Thresh,KiWiKiD
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001230270?gameHash=4b281a331503e363,North_America,Summer_Season,2015,T8,1,0,NME,49,CaliTrlolz8,Shen,Porpoise8,RekSai,Goldenglue,Vladimir,Nien8,Kalista,Dodo8,Morgana,Flaresz,Nautilus,Trashy,Olaf,Innox,Varus,otter,Sivir,Annie,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250008?gameHash=f3b59b7b3345ab4c,North_America,Summer_Season,2015,TIP,1,0,NME,32,Impact,Nautilus,Rush,Nidalee,XiaoWeiXiao,Ahri,Apollo,Graves,Adrian,Alistar,Flaresz,Shen,Trashy,Gragas,Innox,Ezreal,otter,Corki,Braum,Bodydrop
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250027?gameHash=f52cadec859b7d13,North_America,Summer_Season,2015,TDK,0,1,TSM,55,Seraph,Lulu,Kez,Evelynn,Ninja,Viktor,Emperor,Tristana,Smoothie,Alistar,Dyrus,Nautilus,Santorin,Gragas,Bjergsen,Ezreal,KEITH,Sivir,Thresh,Lustboy
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250040?gameHash=0b2f5db5a1e87c90,North_America,Summer_Season,2015,C9,0,1,TL,42,Balls,Fizz,Hai,RekSai,Incarnati0n,TwistedFate,Sneaky,Tristana,LemonNation,Alistar,Quas,Nautilus,IWDominate,Gragas,FeniX,Yasuo,Piglet,Corki,Annie,Xpecial
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250054?gameHash=5b02452b53c7b6bc,North_America,Summer_Season,2015,CLG,0,1,GV,28,ZionSpartan,Rumble,Xmithie,Gragas,Pobelter,Lulu,Doublelift,Jinx,aphromoo,Alistar,Hauntzer,Nautilus,Move,Nidalee,Keane,Orianna,Altec,Sivir,Shen,Bunny FuFuu
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250067?gameHash=3e243c509b701e4f,North_America,Summer_Season,2015,DIG,1,0,T8,38,Gamsu,Shen,Helios,Evelynn,Shiphtur,Diana,CoreJJ,Ezreal,KiWiKiD,Annie,CaliTrlolz8,Irelia,Porpoise8,RekSai,Goldenglue,Kassadin,Nien8,Sivir,Nautilus,Dodo8
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250075?gameHash=fefc7dd282d9e0fa,North_America,Summer_Season,2015,NME,1,0,TDK,43,Flaresz,Shen,Trashy,RekSai,Innox,Ahri,otter,Kalista,Bodydrop,Annie,Seraph,Rumble,Kez,Gragas,Ninja,Diana,Emperor,Tristana,Nautilus,Smoothie
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250085?gameHash=b02d31d8ef5d975a,North_America,Summer_Season,2015,CLG,0,1,TIP,40,ZionSpartan,Rumble,Xmithie,Gragas,Pobelter,Lulu,Doublelift,Jinx,aphromoo,Morgana,Impact,Gnar,Rush,Nidalee,XiaoWeiXiao,Ezreal,Apollo,Sivir,Janna,Adrian
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001250093?gameHash=526acf576153f2fa,North_America,Summer_Season,2015,TSM,0,1,GV,41,Dyrus,Gnar,Santorin,Gragas,Bjergsen,Ezreal,WildTurtle,Corki,Lustboy,Annie,Hauntzer,Maokai,Move,Nidalee,Keane,JarvanIV,Altec,Sivir,Shen,Bunny FuFuu
